time_min,distance,name,sex,flag_finished,last_distance,last_time,final_place,distance_diff_m,rank
0.0,0.0,Kathryn Fluehr,F,1,26.2,158.32783333333333,51,0.0,1.0
0.0,0.0,Kathy Vandehy,F,1,26.2,160.4775,68,0.0,1.0
0.0,0.0,Katie Florio,F,1,26.2,169.8665,107,0.0,1.0
0.0,0.0,Katie Kellner,F,1,26.2,156.10166666666666,37,0.0,1.0
0.0,0.0,Katja Goldring,F,1,26.2,154.39316666666667,26,0.0,1.0
0.0,0.0,Katrina Spratford,F,0,17.0,104.9015,-1,0.0,1.0
0.0,0.0,Kayla Lampe,F,1,26.2,163.51933333333332,86,0.0,1.0
0.0,0.0,Kaylee Bogina,F,1,26.2,162.01816666666667,79,0.0,1.0
0.0,0.0,Keira D'Amato,F,0,20.0,111.15450000000001,-1,0.0,1.0
0.0,0.0,Kelli Smith,F,0,6.0,36.4335,-1,0.0,1.0
0.0,0.0,Kellyn Taylor,F,1,26.2,150.46533333333335,15,0.0,1.0
0.0,0.0,Kelsey Bruce,F,1,26.2,159.09033333333335,56,0.0,1.0
0.0,0.0,Kelsey Pontius,F,0,20.0,126.65016666666666,-1,0.0,1.0
0.0,0.0,Kidan Kidane,F,1,26.2,163.60716666666667,87,0.0,1.0
0.0,0.0,Kim Conley,F,0,10.0,59.14083333333333,-1,0.0,1.0
0.0,0.0,Kimberly Horner,F,1,26.2,156.76916666666665,40,0.0,1.0
0.0,0.0,Kir Selert Faraud,F,1,26.2,178.38233333333335,113,0.0,1.0
0.0,0.0,Laura Paulsen,F,1,26.2,166.84416666666667,95,0.0,1.0
0.0,0.0,Laura Thweatt,F,0,19.0,111.95100000000001,-1,0.0,1.0
0.0,0.0,Lauren Hagans,F,0,10.0,56.421166666666664,-1,0.0,1.0
0.0,0.0,Lillian Anderson,F,1,26.2,168.68883333333332,103,0.0,1.0
0.0,0.0,Lindsay Flanagan,F,1,26.2,146.41466666666665,8,0.0,1.0
0.0,0.0,Lucy Dobbs,F,1,26.2,165.47733333333332,92,0.0,1.0
0.0,0.0,Mackenzie Caldwell,F,1,26.2,158.602,54,0.0,1.0
0.0,0.0,Madeline Duhon,F,1,26.2,167.60366666666667,101,0.0,1.0
0.0,0.0,Madison Offstein,F,1,26.2,166.962,97,0.0,1.0
0.0,0.0,Maegan Krifchin,F,0,18.0,131.34916666666666,-1,0.0,1.0
