time_min,distance,name,sex,flag_finished,last_distance,last_time,distance_diff_m,rank
32.0,6.144655484034626,Charles Lawrence,M,0,14.0,73.96033333333334,-462.7212654940447,106.0
32.0,6.195574909545003,Charlie Sweeney,M,1,26.2,143.24033333333333,-380.7919098478487,87.0
32.0,6.2779489217927065,Chase Weaverling,M,1,26.2,137.88533333333334,-248.25212414129308,65.0
32.0,6.432238619829557,Clayton Young,M,1,26.2,129.0885,0.0,3.0
32.0,6.1428891234129654,Clint McKelvey,M,1,26.2,137.8845,-465.5633397342964,114.0
32.0,6.400519673348181,Colin Bennie,M,1,26.2,132.27,-51.03578488853482,26.0
32.0,6.056580370205458,Colin Martin,M,1,26.2,140.91400000000002,-604.4341236451763,147.0
32.0,6.401257185115466,Colin Mickow,M,1,26.2,134.97316666666669,-49.84912845497257,25.0
32.0,6.41316375413265,Collin Buck,M,0,13.0,67.34016666666666,-30.69145890632457,20.0
32.0,6.4332233987155005,Conner Mantz,M,1,26.2,129.06866666666667,1.5845092274825632,1.0
32.0,6.058242874373135,Connor Rockett,M,1,26.2,147.38566666666665,-601.759154439384,144.0
32.0,6.2839807425971115,Connor Weaver,M,1,26.2,133.91866666666667,-238.54692446700543,59.0
32.0,6.39407567713793,Connor Winter,M,1,26.2,133.0445,-61.40417479082893,35.0
32.0,5.935674871349743,Daniel Docherty,M,1,26.2,140.66966666666667,-798.971071304021,182.0
32.0,6.398787631112928,Daniel Mesfun,M,1,26.2,134.05433333333335,-53.82264084505712,29.0
32.0,5.915384378180025,Daniel Schubert,M,1,26.2,148.15883333333335,-831.6184748140982,190.0
32.0,5.832108027006752,Daniel Vassallo,M,1,26.2,147.50533333333334,-965.6101238518935,199.0
32.0,6.133341811591899,David Fuentes,M,1,26.2,141.61416666666668,-480.924964454392,122.0
32.0,6.14474397830595,Dominic Hockenbury,M,1,26.2,141.2485,-462.5788782114841,105.0
32.0,6.387019067652846,Donald Cowart,M,1,26.2,145.54366666666667,-72.75825945232788,41.0
32.0,5.913710568307353,Duriel Hardy,M,1,26.2,143.708,-834.3116348992265,193.0
32.0,6.0396588220645,Dylan Belles,M,1,26.2,145.97400000000002,-631.6608946039769,154.0
32.0,6.268375510204082,Dylan Marx,M,1,26.2,141.56016666666667,-263.6557433873893,70.0
32.0,6.145928798026084,Edward Mulder,M,1,26.2,144.71616666666665,-460.67250328178875,100.0
32.0,6.428431441170295,Elkanah Kibet,M,1,26.2,130.02583333333334,-6.125750462753541,9.0
32.0,6.254106646449331,Emilio de la Torre,M,0,14.0,73.34750000000001,-286.6143451687847,74.0
32.0,5.6110096334292505,Eric Vazquez-Olivas,M,0,11.0,69.95616666666666,-1321.3574391180937,200.0
32.0,6.145763799743261,Erik Linden,M,1,26.2,144.96916666666667,-460.9379855188515,101.0
32.0,6.194346516248959,Evan Landes,M,1,26.2,145.45499999999998,-382.7683946611834,88.0
32.0,6.4287540598438255,Frank Lara,M,1,26.2,134.91366666666667,-5.606657017042511,7.0
32.0,6.398670871054149,Futsum Zienasellassie,M,1,26.2,133.95516666666668,-54.01050777963223,30.0
32.0,6.429995500328822,Galen Rupp,M,1,26.2,134.11350000000002,-3.6091792766834585,4.0
32.0,6.140080535210375,Garret Lee,M,1,26.2,136.57250000000002,-470.0823581522646,120.0
32.0,6.110169491525424,Grayson Hough,M,1,26.2,142.38216666666668,-518.2092274413508,131.0
32.0,6.390431526029893,Habtamu Cheney,M,1,26.2,135.71416666666667,-67.26761392366004,38.0
32.0,5.9766914255524135,Henry Sterling,M,1,26.2,147.2275,-732.9754355919245,172.0
32.0,5.91754860940192,Henry Williams,M,1,26.2,151.60983333333334,-828.1362267780684,186.0
32.0,6.42160814318896,Ian Butler,M,0,13.0,66.06516666666667,-17.104436914720782,17.0
32.0,6.055899467624117,Isaac Benz,M,0,17.0,93.0705,-605.529695898553,148.0
32.0,6.141751269035534,Jack Mastandrea,M,1,26.2,138.76066666666665,-467.39414742758424,117.0
32.0,6.142989519427403,Jackson Neff,M,1,26.2,141.76833333333335,-465.4018025470658,113.0
32.0,6.285034530614942,Jacob Heslington,M,1,26.2,135.19266666666667,-236.85137954631648,58.0
32.0,6.344855805427346,Jacob Riley,M,0,18.0,94.57966666666667,-140.59894837315798,53.0
32.0,6.143447083680132,Jacob Shiohira,M,1,26.2,139.41766666666666,-464.66558166442496,111.0
32.0,6.408490818925077,Jacob Thomson,M,0,16.0,81.13516666666666,-38.21021165530944,21.0
32.0,6.2334765366820895,Jake Ritter,M,1,26.2,142.95366666666666,-319.80819178427583,79.0
32.0,5.899037282315428,Jakob Kintzele,M,1,26.2,161.93916666666667,-857.9209520602345,195.0
32.0,6.276439067687958,James Quattlebaum,M,0,24.0,129.38299999999998,-250.681479395833,66.0
32.0,6.003812307399053,James Withers,M,1,26.2,142.518,-689.3379367006818,163.0
32.0,6.001210769475865,Jarrod Ottman,M,1,26.2,148.50799999999998,-693.5238112190914,165.0
32.0,5.9997777142675695,Jason Salyer,M,0,17.0,93.45100000000001,-695.8295970492385,167.0
32.0,6.1427110301403145,Jason Weitzel,M,1,26.2,149.42883333333333,-465.84989180999173,115.0
32.0,6.388184524805139,Jerod Broadbooks,M,1,26.2,136.32266666666666,-70.88303889428951,40.0
32.0,6.003955919751342,Jesse Davis,M,1,26.2,144.27833333333334,-689.1068644258484,162.0
32.0,6.053574827126816,Jesse Joseph,M,1,26.2,141.69683333333333,-609.2700424587106,150.0
32.0,6.4027387170215615,Joel Reichow,M,1,26.2,136.605,-47.46534361806534,22.0
32.0,5.938715288563086,John Dewitt,M,1,26.2,139.26316666666668,-794.0790400077531,178.0
32.0,6.393232555811393,John Flavin,M,0,21.0,106.48166666666665,-62.760757005226914,36.0
32.0,6.144336817876667,John McGowan,M,1,26.2,143.89233333333334,-463.23399934220083,108.0
32.0,6.355281033774604,John Raneri,M,0,21.0,120.03,-123.82475596241966,52.0
32.0,5.918969148804361,Johnny Hogue,M,1,26.2,150.77516666666668,-825.8505788795403,184.0
32.0,5.915539395433395,Johnny Rutford,M,1,26.2,143.60566666666668,-831.3690520534249,189.0
32.0,6.382863990413421,Jonas Hampton,M,0,18.0,94.80866666666667,-79.4437787305634,44.0
32.0,6.192976814483712,Jonathan Aziz,M,1,26.2,137.8311666666667,-384.97224480146474,91.0
32.0,5.9943777637397355,Jonathan Mott,M,1,26.2,143.31283333333334,-704.5181174485233,170.0
32.0,6.194069392575569,Jonathan Phillips,M,1,26.2,137.80116666666666,-383.21428665166695,89.0
32.0,6.059453107631721,Joost Plaetinck,M,1,26.2,142.31266666666667,-599.811889126319,142.0
32.0,6.112198961120731,Jordan Daniel,M,1,26.2,142.41266666666667,-514.9438108625019,130.0
32.0,6.278627217368282,Joseph Trojan,M,1,26.2,146.12283333333335,-247.16074656019242,64.0
32.0,6.195810710958332,Joseph Whelan,M,1,26.2,142.6165,-380.41250537380154,86.0
32.0,6.37913896164954,Josh Izewski,M,1,26.2,131.137,-85.43735001164833,46.0
32.0,6.399865996649916,Joshua Kalapos,M,1,26.2,134.4195,-52.08755069604355,28.0
32.0,6.191280653950954,Julian Heninger,M,1,26.2,136.74483333333333,-387.70136709867324,94.0
32.0,5.840589476151413,Kevin Colon,M,1,26.2,165.15050000000002,-951.9634721781342,198.0
32.0,6.114750621174474,Kevin Havel,M,0,10.0,53.60366666666666,-510.83818983602845,128.0
32.0,6.257995804421495,Kevin Koski,M,1,26.2,140.556,-280.3566899915724,73.0
32.0,6.252962654538466,Kevin Lewis,M,1,26.2,156.5618333333333,-288.4550281533656,75.0
32.0,6.3694411648957105,Kevin Lynch,M,0,16.0,85.50266666666667,-101.04110498855951,51.0
32.0,6.044541288813408,Kevin McDonnell,M,1,26.2,140.1595,-623.805005604985,152.0
32.0,6.420047895997263,Kevin Salvano,M,1,26.2,143.20733333333334,-19.614874646161088,18.0
32.0,6.003524783634933,Kevin Wood,M,0,21.0,117.29533333333333,-689.8005624371513,164.0
32.0,6.193744179324962,Kristoffer Mugrage,M,0,22.0,120.07766666666666,-383.73755477189445,90.0
32.0,5.914438008380577,Kurt Roeser,M,1,26.2,150.90433333333334,-833.1411838214098,191.0
32.0,6.427296006644059,Leonard Korir,M,1,26.2,129.9425,-7.952664615467249,11.0
32.0,6.198124679979519,Louis Serafini,M,1,26.2,137.13916666666668,-376.6893292187119,83.0
32.0,6.198142717497556,Lyle O'Brien,M,1,26.2,134.46866666666668,-376.6603068521897,82.0
32.0,6.196663458453641,Malcolm Richards,M,1,26.2,138.5205,-379.04043465384893,84.0
32.0,5.999331742243436,Marcos Bailon,M,1,26.2,141.10516666666666,-696.5471660360689,168.0
32.0,5.911350044929198,Marcus Graham,M,1,26.2,144.39583333333334,-838.1097170146785,194.0
32.0,6.006186991614585,Mark Messmer,M,1,26.2,145.84283333333332,-685.517069797891,159.0
32.0,6.280747688330627,Martin Hehir,M,1,26.2,140.3563333333333,-243.7489087817789,63.0
32.0,5.87188461770563,Mason Frank,M,0,10.0,54.48966666666667,-901.6095894173986,197.0
32.0,6.2710648978128365,Mason Jones,M,1,26.2,141.96450000000002,-259.32851872490386,69.0
32.0,6.035814762130551,Matt Gillette,M,1,26.2,139.696,-637.8459870377014,155.0
32.0,5.9951202940177275,Matt Lenehan,M,1,26.2,150.37449999999998,-703.3233862312343,169.0
32.0,6.375560013373454,Matthew Llano,M,1,26.2,140.95333333333335,-91.195877787871,49.0
32.0,6.423990621659829,Matthew McDonald,M,1,26.2,140.749,-13.271029055092512,15.0
32.0,5.916240212096922,Matthew Rand,M,1,26.2,170.569,-830.2414380418096,188.0
32.0,6.120678798564322,Matthew Welch,M,0,18.0,98.31416666666668,-501.2997524157636,123.0
32.0,6.2681797430378925,Medhane Woldu,M,1,26.2,144.183,-263.97073275778877,71.0
32.0,6.144936363927804,Michael Blaszczyk,M,1,26.2,140.81016666666667,-462.2693297459214,104.0
32.0,6.054910009472687,Michael Duggan,M,1,26.2,140.0465,-607.1217340642042,149.0
32.0,6.373516345069955,Michael Iacofano,M,0,22.0,120.14266666666667,-94.48414008819981,50.0
32.0,6.117066423564176,Mitch Ammons,M,1,26.2,146.03816666666668,-507.1120637909985,127.0
32.0,6.058008327770891,Mitchell Klingler,M,1,26.2,141.9025,-602.1365399223936,145.0
32.0,6.395268106905733,Nadir Yusuf,M,1,26.2,136.2485,-59.485555294433574,33.0
32.0,6.42844758833524,Nathan Martin,M,1,26.2,130.98833333333334,-6.0997696743561045,8.0
32.0,6.381812069255337,Nicholas Hauger,M,1,26.2,135.92616666666666,-81.13631987392117,45.0
32.0,6.108381048260241,Nick Wolk,M,1,26.2,140.87583333333333,-521.0868326550304,133.0
32.0,6.426362221069019,Nicolas Montanez,M,1,26.2,139.13633333333334,-9.455125605705863,12.0
32.0,6.192951939183096,Noah Droddy,M,0,14.0,74.81649999999999,-385.01226916015696,92.0
32.0,6.090655422583246,Noah Gade,M,0,12.0,64.7105,-549.6073643693155,136.0
32.0,6.0958882512455075,Noah Steffen,M,1,26.2,150.9865,-541.1877430517362,135.0
32.0,6.105122466741266,Oscar Medina,M,1,26.2,142.20566666666667,-526.3298903190612,134.0
32.0,6.1433199679230155,Owen Ritz,M,1,26.2,145.39583333333334,-464.8701109176259,112.0
32.0,6.146231397023524,Pardon Ndhlovu,M,1,26.2,153.42133333333334,-460.1856214949083,99.0
32.0,6.235197097146627,Parker Stinson,M,0,21.0,107.9915,-317.03980999683483,77.0
32.0,6.39495146939876,Paul Chelimo,M,0,17.0,84.523,-59.99502504315345,34.0
32.0,5.913729583691514,Paxton Smith,M,1,26.2,145.63333333333333,-834.2810391461121,192.0
32.0,6.023632722230781,Phillip Reid,M,1,26.2,145.67616666666666,-657.446889236431,156.0
32.0,5.935699974956173,Prescott Leach,M,1,26.2,141.11666666666667,-798.9306796012752,181.0
32.0,6.402657539762432,Reed Fischer,M,1,26.2,131.5625,-47.59595782800521,23.0
32.0,6.272813938198554,Reid Buchanan,M,0,13.0,69.12216666666667,-256.5143127442849,67.0
32.0,6.005975906662029,Riley Cook,M,1,26.2,142.88216666666668,-685.8567054865526,160.0
32.0,6.233963761407221,Roman Kirkov,M,1,26.2,139.23566666666665,-319.02424720153925,78.0
32.0,5.975871731008716,Ryan Cutter,M,1,26.2,143.39849999999998,-734.2943241127331,173.0
32.0,6.04243181745345,Ryan Jara,M,1,26.2,143.60750000000002,-627.1991450231561,153.0
32.0,6.05684575389948,Ryan Root,M,1,26.2,144.54966666666667,-604.0071212814948,146.0
32.0,6.061774224252808,Ryder Searle,M,1,26.2,142.47083333333333,-596.0772124829896,140.0
32.0,6.401320665723334,Sam Chelanga,M,0,18.0,96.9195,-49.746988156912806,24.0
32.0,6.109994929648878,Sam Geha,M,1,26.2,142.91616666666667,-518.4900975007126,132.0
32.0,5.9401264975977615,Samuel Doud,M,0,13.0,72.85833333333333,-791.8084046709596,177.0
32.0,6.425157753180924,Scott Fauble,M,0,10.0,49.99333333333333,-11.393114437650585,13.0
32.0,6.252441845521141,Scott Nelson,M,1,26.2,143.07116666666667,-289.29300986224155,76.0
32.0,6.1394514633991495,Sean O'Connor,M,0,11.0,57.9775,-471.09453469652624,121.0
32.0,6.08680342927128,Sem Sultanov,M,0,9.0,48.176,-555.8052216082689,138.0
32.0,6.022972439150384,Sergio Reyes,M,0,18.0,100.91566666666667,-658.5092847127902,157.0
32.0,6.396326516906752,Shadrack Biwott,M,0,15.0,76.35,-57.78257360279343,32.0
32.0,6.425150321376736,Shadrack Kipchirchir,M,1,26.2,140.00516666666667,-11.40507221058916,14.0
32.0,6.188113430736276,Spencer Bossi-Johnson,M,1,26.2,138.24416666666667,-392.79742925108906,96.0
32.0,5.917379531048065,Spencer Friske,M,1,26.2,145.725,-828.4082738494219,187.0
32.0,6.343484072902742,Steven Martinez,M,0,18.0,94.869,-142.80606600524632,54.0
32.0,6.012488049713193,Swarnjit Boyal,M,1,26.2,152.50466666666668,-675.3786673172303,158.0
32.0,6.4141695860685015,Sydney Gidabuday,M,1,26.2,135.843,-29.073075321538848,19.0
32.0,6.068149800422635,T-Roy Brown,M,0,12.0,66.2135,-585.8189104257383,139.0
32.0,6.190118844407227,Tai Smith,M,1,26.2,136.8961666666667,-389.57071865452986,95.0
32.0,6.429291174426686,Teshome Mekonen,M,0,19.0,93.1905,-4.742439653220612,5.0
32.0,6.141770201290571,Thomas Slattery,M,1,26.2,147.28699999999998,-467.36368542922895,116.0
32.0,5.937266616878268,Travis Morrison,M,1,26.2,148.09166666666667,-796.409952748625,179.0
32.0,6.388601899683386,Turner Wiley,M,1,26.2,136.686,-70.21148271518973,39.0
32.0,6.120251968503937,Tyler Jermann,M,1,26.2,146.00050000000002,-501.9865219829229,124.0
32.0,6.191970569417786,Tyler McCandless,M,1,26.2,143.93633333333335,-386.59129311253974,93.0
32.0,6.227949265514787,Tyler Pence,M,1,26.2,141.8005,-328.7015710924659,80.0
32.0,6.378930024546891,Tyler Pennel,M,0,11.0,54.844,-85.77352980980989,47.0
32.0,5.941830284894195,Tyler Sickler,M,1,26.2,158.58866666666665,-789.0670109109983,176.0
32.0,6.282464237781925,Wesley Robinson,M,1,26.2,138.821,-240.98698071464068,61.0
32.0,6.217625787143837,Weston Strum,M,0,19.0,100.61366666666666,-345.3120477913238,81.0
32.0,6.377877259212241,Wilkerson Given,M,1,26.2,136.83966666666666,-87.46742923326234,48.0
32.0,6.144093231162197,Will Cross,M,0,15.0,79.34683333333334,-463.62593036578323,109.0
32.0,6.1445411794611084,William Loevner,M,1,26.2,142.165,-462.9051815528343,107.0
32.0,6.11885721453884,William Norris,M,1,26.2,140.6465,-504.2306811127638,125.0
32.0,6.145634793732012,Zach Herriott,M,0,20.0,104.53133333333334,-461.1455561909506,102.0
32.0,6.140820193326697,Zachary Hine,M,1,26.2,148.11666666666667,-468.892248243103,119.0
32.0,6.053004203672682,Zachary Ornelas,M,1,26.2,144.12983333333335,-610.1881755964126,151.0
32.0,5.935842971875097,Zachary Ripley,M,1,26.2,157.79833333333332,-798.7005975587268,180.0
32.0,6.433193321067796,Zachery Panning,M,1,26.2,130.82533333333333,1.536114292325368,2.0
32.0,6.145008812690274,Zack Holden,M,1,26.2,137.832,-462.15275968710694,103.0
34.0,6.696640100015628,Aaron Davidson,M,0,13.0,69.29683333333334,-244.17145319118364,57.0
34.0,6.707815734989648,Aaron Gruen,M,0,18.0,92.631,-226.18985651798587,56.0
34.0,6.801498253157753,Abdi Abdirahman,M,0,8.0,40.0955,-75.45468478550472,31.0
34.0,6.794604970701153,Abinet Adraro,M,0,15.0,77.48683333333334,-86.54597625817436,37.0
34.0,6.460226922365419,Adam Sjolund,M,1,26.2,153.9495,-624.5602560303698,137.0
34.0,6.381909547738693,Adam Wollant,M,1,26.2,145.4215,-750.5729118047725,162.0
34.0,6.66539861607582,Afewerki Zeru,M,1,26.2,140.594,-294.4390008503345,68.0
34.0,6.680285600952004,Aidan Reed,M,1,26.2,140.47183333333334,-270.4858421845546,59.0
34.0,6.5273140152242055,Alan Peterson,M,1,26.2,136.91199999999998,-516.6171236205827,109.0
34.0,6.347842273446467,Alberto Mena,M,1,26.2,141.82833333333335,-805.3871561409636,174.0
34.0,6.671460572022206,Alex Norstrom,M,1,26.2,141.9785,-284.6853137325995,65.0
34.0,6.379475996333871,Alexander Burks,M,1,26.2,138.45333333333335,-754.4884960151313,165.0
34.0,6.253445449578046,Alexander Taylor,M,0,18.0,99.643,-957.2716457452533,196.0
34.0,6.496595208070618,Andrew Bowman,M,0,17.0,90.10166666666667,-566.0436843307054,125.0
34.0,6.843772773015929,Andrew Colley,M,0,19.0,92.61833333333334,-7.434982333699561,9.0
34.0,6.37541728928878,Andrew McCann,M,1,26.2,143.74016666666665,-761.0189556506821,168.0
34.0,6.581546854942234,Austin Bogina,M,1,26.2,144.27349999999998,-429.35648451427517,85.0
34.0,6.78589158728029,Awet Beraki,M,1,26.2,139.5186666666667,-100.56581018234333,42.0
34.0,6.641872140315201,Ben Olson,M,0,18.0,94.911,-332.29310034917165,73.0
34.0,6.44060145595575,Benjamin Decker,M,1,26.2,139.57416666666668,-656.1376314835283,141.0
34.0,6.785726152108184,Benjamin Kendell,M,1,26.2,137.3685,-100.83199537426097,43.0
34.0,6.493801783568402,Benjamin Payne,M,1,26.2,137.07333333333332,-570.5383043547711,128.0
34.0,6.441425984176914,Benjamin Schneiderman,M,1,26.2,138.70116666666667,-654.8109655756748,140.0
34.0,6.805860682056309,Biya Simbassa,M,1,26.2,132.34833333333333,-68.43553668772779,23.0
34.0,6.311116531495823,Bradley Taylor,M,0,12.0,66.49216666666668,-864.4788749395507,180.0
34.0,6.288271604938271,Brendan Martin,M,1,26.2,147.43800000000002,-901.2363617706513,187.0
34.0,6.307927399738039,Brian Harvey,M,1,26.2,143.779,-869.610187937824,182.0
34.0,6.5309669365937975,Brian Masterson,M,0,19.0,99.58133333333333,-510.73957313690926,97.0
34.0,6.836422629526077,Brian Shrader,M,0,17.0,86.18483333333333,-19.26136320887102,16.0
34.0,6.844824002217296,CJ Albertson,M,1,26.2,130.11466666666666,-5.74355454870056,7.0
34.0,6.530856704785026,Caleb Kerr,M,1,26.2,138.82533333333333,-510.9169361172227,99.0
34.0,6.523732161060142,Cameron Dickson,M,1,26.2,149.49883333333335,-522.3803269705609,118.0
34.0,6.713601562746148,Chad Beyer,M,1,26.2,148.96966666666668,-216.88045965777712,55.0
34.0,6.525160922091512,Charles Lawrence,M,0,14.0,73.96033333333334,-520.0814504710863,117.0
34.0,6.579808523582337,Charlie Sweeney,M,1,26.2,143.24033333333333,-432.1534596723485,87.0
34.0,6.67544469840008,Chase Weaverling,M,1,26.2,137.88533333333334,-278.2748543906011,63.0
34.0,6.84795260860528,Clayton Young,M,1,26.2,129.0885,-0.7096268704334809,4.0
34.0,6.526655793277687,Clint McKelvey,M,1,26.2,137.8845,-517.676202732531,112.0
34.0,6.805459944658163,Colin Bennie,M,1,26.2,132.27,-69.0803231613448,26.0
34.0,6.438235481203486,Colin Martin,M,1,26.2,140.91400000000002,-659.944484859921,145.0
34.0,6.8046320884735625,Colin Mickow,M,1,26.2,134.97316666666669,-70.4123437623673,28.0
34.0,6.81799473719722,Collin Buck,M,0,13.0,67.34016666666666,-48.91184196600193,20.0
34.0,6.849817739975698,Conner Mantz,M,1,26.2,129.06866666666667,2.29136950456925,1.0
34.0,6.439122706786009,Connor Rockett,M,1,26.2,147.38566666666665,-658.5169388976415,144.0
34.0,6.67968080195212,Connor Weaver,M,1,26.2,133.91866666666667,-271.4589637753681,60.0
34.0,6.799851215635885,Connor Winter,M,1,26.2,133.0445,-78.10476815819106,32.0
34.0,6.312529521050477,Daniel Docherty,M,1,26.2,140.66966666666667,-862.2053747461118,179.0
34.0,6.807451300912683,Daniel Mesfun,M,1,26.2,134.05433333333335,-65.87623094782289,22.0
34.0,6.288654649784819,Daniel Schubert,M,1,26.2,148.15883333333335,-900.6200426125555,186.0
34.0,6.193498685840307,Daniel Vassallo,M,1,26.2,147.50533333333334,-1053.725988599275,199.0
34.0,6.514863447047976,David Fuentes,M,1,26.2,141.61416666666668,-536.6500878161366,122.0
34.0,6.527580156324773,Dominic Hockenbury,M,1,26.2,141.2485,-516.1889025897694,108.0
34.0,6.794157562597543,Donald Cowart,M,1,26.2,145.54366666666667,-87.26585589688266,38.0
34.0,6.28554557603257,Duriel Hardy,M,1,26.2,143.708,-905.6225422799241,193.0
34.0,6.413211306188519,Dylan Belles,M,1,26.2,145.97400000000002,-700.2083824590015,155.0
34.0,6.660212244897959,Dylan Marx,M,1,26.2,141.56016666666667,-302.7838720755129,70.0
34.0,6.530457910084276,Edward Mulder,M,1,26.2,144.71616666666665,-511.5585967907298,100.0
34.0,6.848393644571988,Elkanah Kibet,M,1,26.2,130.02583333333334,0.0,3.0
34.0,6.633181703310589,Emilio de la Torre,M,0,14.0,73.34750000000001,-346.27601348959183,76.0
34.0,5.911272363317903,Eric Vazquez-Olivas,M,0,11.0,69.95616666666666,-1507.828141537823,200.0
34.0,6.530872913992298,Erik Linden,M,1,26.2,144.96916666666667,-510.89085550272137,98.0
34.0,6.578937247612332,Evan Landes,M,1,26.2,145.45499999999998,-433.5553427080868,90.0
34.0,6.843376407988391,Frank Lara,M,1,26.2,134.91366666666667,-8.07273366300862,10.0
34.0,6.805547078967891,Futsum Zienasellassie,M,1,26.2,133.95516666666668,-68.94012405699323,25.0
34.0,6.845349762901941,Galen Rupp,M,1,26.2,134.11350000000002,-4.897605607105783,6.0
34.0,6.520561844066076,Garret Lee,M,1,26.2,136.57250000000002,-527.4813670140123,120.0
34.0,6.489628130533771,Grayson Hough,M,1,26.2,142.38216666666668,-577.2537120874916,131.0
34.0,6.7953034852727825,Habtamu Cheney,M,1,26.2,135.71416666666667,-85.4220663124223,36.0
34.0,6.348815577328538,Henry Sterling,M,1,26.2,147.2275,-803.8211101947118,173.0
34.0,6.288196913942917,Henry Williams,M,1,26.2,151.60983333333334,-901.3565395821759,188.0
34.0,6.831500204946031,Ian Butler,M,0,13.0,66.06516666666667,-27.181544358165556,17.0
34.0,6.4273245016714124,Isaac Benz,M,0,17.0,93.0705,-677.5002509270267,151.0
34.0,6.5224619289340104,Jack Mastandrea,M,1,26.2,138.76066666666665,-524.4241304615066,119.0
34.0,6.526425102249489,Jackson Neff,M,1,26.2,141.76833333333335,-518.0473845969022,113.0
34.0,6.681558338565244,Jacob Heslington,M,1,26.2,135.19266666666667,-268.43800736485144,58.0
34.0,6.737667354086877,Jacob Riley,M,0,18.0,94.57966666666667,-178.15860139054388,52.0
34.0,6.527594596324988,Jacob Shiohira,M,1,26.2,139.41766666666666,-516.1656686294234,107.0
34.0,6.81058169146227,Jacob Thomson,M,0,16.0,81.13516666666666,-60.839432553537456,21.0
34.0,6.630039656311964,Jake Ritter,M,1,26.2,142.95366666666666,-351.3315671103794,79.0
34.0,6.262440847575127,Jakob Kintzele,M,1,26.2,161.93916666666667,-942.7980503679497,195.0
34.0,6.670929353364674,James Quattlebaum,M,0,24.0,129.38299999999998,-285.5400445525695,66.0
34.0,6.38504304730438,James Withers,M,1,26.2,142.518,-745.5311110035813,159.0
34.0,6.383559025011949,Jarrod Ottman,M,1,26.2,148.50799999999998,-747.9189028721034,160.0
34.0,6.3792972579777985,Jason Salyer,M,0,17.0,93.45100000000001,-754.7760860300516,166.0
34.0,6.52625691181641,Jason Weitzel,M,1,26.2,149.42883333333333,-518.3180030037257,114.0
34.0,6.789616298129997,Jerod Broadbooks,M,1,26.2,136.32266666666666,-94.57275042516451,40.0
34.0,6.380710181783932,Jesse Davis,M,1,26.2,144.27833333333334,-752.5026916259834,164.0
34.0,6.4342130305144964,Jesse Joseph,M,1,26.2,141.69683333333333,-666.4166080185046,147.0
34.0,6.804506495245748,Joel Reichow,M,1,26.2,136.605,-70.61442326592024,29.0
34.0,6.31483923637277,John Dewitt,M,1,26.2,139.26316666666668,-858.4890427925419,175.0
34.0,6.7936730403443795,John Flavin,M,0,21.0,106.48166666666665,-88.04545220222278,39.0
34.0,6.5279562673827565,John McGowan,M,1,26.2,143.89233333333334,-515.5837398974742,106.0
34.0,6.734415974218825,John Raneri,M,0,21.0,120.03,-183.39007159823993,54.0
34.0,6.2899428394871,Johnny Hogue,M,1,26.2,150.77516666666668,-898.5473453815852,184.0
34.0,6.28648782449952,Johnny Rutford,M,1,26.2,143.60566666666668,-904.1064644966011,190.0
34.0,6.782304773317355,Jonas Hampton,M,0,18.0,94.80866666666667,-106.33699384870526,46.0
34.0,6.578866128565456,Jonathan Aziz,M,1,26.2,137.8311666666667,-433.6697732545111,91.0
34.0,6.371889647362295,Jonathan Mott,M,1,26.2,143.31283333333334,-766.694931510397,169.0
34.0,6.577101088448403,Jonathan Phillips,M,1,26.2,137.80116666666666,-436.5097228028487,92.0
34.0,6.440562771937625,Joost Plaetinck,M,1,26.2,142.31266666666667,-656.199874068691,142.0
34.0,6.489973240988509,Jordan Daniel,M,1,26.2,142.41266666666667,-576.6984293658181,130.0
34.0,6.675767805136352,Joseph Trojan,M,1,26.2,146.12283333333335,-277.7549756519393,62.0
34.0,6.581328107430847,Joseph Whelan,M,1,26.2,142.6165,-429.7084492600959,86.0
34.0,6.782121028947545,Josh Izewski,M,1,26.2,131.137,-106.63263853972964,47.0
34.0,6.801876046901173,Joshua Kalapos,M,1,26.2,134.4195,-74.84681465234237,30.0
34.0,6.575957685526527,Julian Heninger,M,1,26.2,136.74483333333333,-438.3494581041475,94.0
34.0,6.197191990860442,Kevin Colon,M,1,26.2,165.15050000000002,-1047.7834608218784,198.0
34.0,6.478364947578934,Kevin Havel,M,0,10.0,53.60366666666666,-595.3761734618238,133.0
34.0,6.645279974181056,Kevin Koski,M,1,26.2,140.556,-326.8098956590099,72.0
34.0,6.637307027096279,Kevin Lewis,M,1,26.2,156.5618333333333,-339.63836751841666,75.0
34.0,6.762987012987013,Kevin Lynch,M,0,16.0,85.50266666666667,-137.41927022022526,51.0
34.0,6.429070400871599,Kevin McDonnell,M,1,26.2,140.1595,-674.691099113926,150.0
34.0,6.830585015395142,Kevin Salvano,M,1,26.2,143.20733333333334,-28.654084345545577,18.0
34.0,6.381180173092053,Kevin Wood,M,0,21.0,117.29533333333333,-751.7464756112157,163.0
34.0,6.579113009409422,Kristoffer Mugrage,M,0,22.0,120.07766666666666,-433.27254197656913,89.0
34.0,6.285683310618262,Kurt Roeser,M,1,26.2,150.90433333333334,-905.4009273315452,191.0
34.0,6.842549657415738,Leonard Korir,M,1,26.2,129.9425,-9.402975334407156,11.0
34.0,6.582149257552484,Louis Serafini,M,1,26.2,137.13916666666668,-428.38721871438327,83.0
34.0,6.589149560117302,Lyle O'Brien,M,1,26.2,134.46866666666668,-417.12373188759074,82.0
