,time_min,distance,name,gender
0,0.0,0.0,Aaron Davidson,M
1,5.0,0.9951569030717178,Aaron Davidson,M
2,10.0,1.9994643454971543,Aaron Davidson,M
3,15.0,3.015718954248366,Aaron Davidson,M
4,20.0,3.996111111111111,Aaron Davidson,M
5,25.0,4.974528732633227,Aaron Davidson,M
6,30.0,5.94468153895894,Aaron Davidson,M
7,35.0,6.88416940146898,Aaron Davidson,M
8,40.0,7.8166092114661945,Aaron Davidson,M
9,45.0,8.76419283222328,Aaron Davidson,M
10,50.0,9.66377408442418,Aaron Davidson,M
11,55.0,10.54914833215046,Aaron Davidson,M
12,60.0,11.429232246239781,Aaron Davidson,M
13,65.0,12.287069299264422,Aaron Davidson,M
0,0.0,0.0,Aaron Gruen,M
1,5.0,0.9964791071547199,Aaron Gruen,M
2,10.0,1.9960682393709184,Aaron Gruen,M
3,15.0,2.9904212654535813,Aaron Gruen,M
4,20.0,3.974258919202519,Aaron Gruen,M
5,25.0,4.945255120199308,Aaron Gruen,M
6,30.0,5.930327330090705,Aaron Gruen,M
7,35.0,6.9019151138716355,Aaron Gruen,M
8,40.0,7.874108647737586,Aaron Gruen,M
9,45.0,8.863824297952569,Aaron Gruen,M
10,50.0,9.839920820353063,Aaron Gruen,M
11,55.0,10.813784371652112,Aaron Gruen,M
12,60.0,11.77961636089066,Aaron Gruen,M
13,65.0,12.746556118334032,Aaron Gruen,M
14,70.0,13.710563470671287,Aaron Gruen,M
15,75.0,14.666687851536432,Aaron Gruen,M
16,80.0,15.617749493414387,Aaron Gruen,M
17,85.0,16.57304053190129,Aaron Gruen,M
18,90.0,17.513213481760154,Aaron Gruen,M
0,0.0,0.0,Abdi Abdirahman,M
1,5.0,0.9997667210984105,Abdi Abdirahman,M
2,10.0,2.001282613831978,Abdi Abdirahman,M
3,15.0,3.0134771773347326,Abdi Abdirahman,M
4,20.0,3.997212749213012,Abdi Abdirahman,M
5,25.0,4.975446719707839,Abdi Abdirahman,M
6,30.0,5.9952021233156385,Abdi Abdirahman,M
7,35.0,7.002967649360814,Abdi Abdirahman,M
8,40.0,7.981313592486303,Abdi Abdirahman,M
0,0.0,0.0,Abinet Adraro,M
1,5.0,0.9905894006934125,Abinet Adraro,M
2,10.0,1.9934140144423642,Abinet Adraro,M
3,15.0,3.0067160267330624,Abinet Adraro,M
4,20.0,3.9895492071812346,Abinet Adraro,M
5,25.0,4.970443027627923,Abinet Adraro,M
6,30.0,5.986271651808414,Abinet Adraro,M
7,35.0,6.996665993129927,Abinet Adraro,M
8,40.0,7.978307813113466,Abinet Adraro,M
9,45.0,8.964239934264585,Abinet Adraro,M
10,50.0,9.95371928088405,Abinet Adraro,M
11,55.0,10.942582154982036,Abinet Adraro,M
12,60.0,11.913877300216681,Abinet Adraro,M
13,65.0,12.855029400725636,Abinet Adraro,M
14,70.0,13.768613072331142,Abinet Adraro,M
15,75.0,14.599812256939789,Abinet Adraro,M
0,0.0,0.0,Adam Sjolund,M
1,5.0,0.9409403130194776,Adam Sjolund,M
2,10.0,1.9094349387068603,Adam Sjolund,M
3,15.0,2.8681220477467124,Adam Sjolund,M
4,20.0,3.8281204981272206,Adam Sjolund,M
5,25.0,4.778501216852619,Adam Sjolund,M
6,30.0,5.7170435053796975,Adam Sjolund,M
7,35.0,6.645217981130912,Adam Sjolund,M
8,40.0,7.574620141068266,Adam Sjolund,M
9,45.0,8.501923372826589,Adam Sjolund,M
10,50.0,9.42131747483989,Adam Sjolund,M
11,55.0,10.334953668540178,Adam Sjolund,M
12,60.0,11.244085956780834,Adam Sjolund,M
13,65.0,12.145969694252669,Adam Sjolund,M
14,70.0,13.041788856304985,Adam Sjolund,M
15,75.0,13.921554252199412,Adam Sjolund,M
16,80.0,14.792534369743024,Adam Sjolund,M
17,85.0,15.649505344553104,Adam Sjolund,M
18,90.0,16.512069315251093,Adam Sjolund,M
19,95.0,17.35296326092786,Adam Sjolund,M
20,100.0,18.1527734415652,Adam Sjolund,M
21,105.0,18.93329170569258,Adam Sjolund,M
22,110.0,19.687687988770804,Adam Sjolund,M
23,115.0,20.424923688163187,Adam Sjolund,M
24,120.0,21.144375533165796,Adam Sjolund,M
25,125.0,21.83605007723699,Adam Sjolund,M
26,130.0,22.53682161452226,Adam Sjolund,M
27,135.0,23.261685344497486,Adam Sjolund,M
0,0.0,0.0,Adam Wollant,M
1,5.0,0.9121313469139557,Adam Wollant,M
2,10.0,1.8633208075918732,Adam Wollant,M
3,15.0,2.818022719317784,Adam Wollant,M
4,20.0,3.7660829783877583,Adam Wollant,M
5,25.0,4.700884406516679,Adam Wollant,M
6,30.0,5.632309555603863,Adam Wollant,M
7,35.0,6.5703517587939695,Adam Wollant,M
8,40.0,7.518638573743923,Adam Wollant,M
9,45.0,8.479067217133274,Adam Wollant,M
10,50.0,9.431231511754632,Adam Wollant,M
11,55.0,10.370274534553486,Adam Wollant,M
12,60.0,11.315481986368063,Adam Wollant,M
13,65.0,12.25701490667669,Adam Wollant,M
14,70.0,13.19792455210699,Adam Wollant,M
15,75.0,14.144459895076164,Adam Wollant,M
16,80.0,15.092830882352942,Adam Wollant,M
17,85.0,16.0442367000771,Adam Wollant,M
18,90.0,17.00755988705711,Adam Wollant,M
19,95.0,17.918389652973858,Adam Wollant,M
20,100.0,18.821759537850525,Adam Wollant,M
21,105.0,19.715929703529692,Adam Wollant,M
22,110.0,20.58222045046841,Adam Wollant,M
23,115.0,21.422480085995424,Adam Wollant,M
24,120.0,22.244124234329043,Adam Wollant,M
25,125.0,23.05076479150175,Adam Wollant,M
26,130.0,23.816833073721305,Adam Wollant,M
27,135.0,24.604240563290805,Adam Wollant,M
0,0.0,0.0,Afewerki Zeru,M
1,5.0,0.9811616954474098,Afewerki Zeru,M
2,10.0,1.9650693692807242,Afewerki Zeru,M
3,15.0,2.9487507377532953,Afewerki Zeru,M
4,20.0,3.9259247199791614,Afewerki Zeru,M
5,25.0,4.896784836330703,Afewerki Zeru,M
6,30.0,5.8784363838920015,Afewerki Zeru,M
7,35.0,6.862165087069163,Afewerki Zeru,M
8,40.0,7.846747193592857,Afewerki Zeru,M
9,45.0,8.837388429752066,Afewerki Zeru,M
10,50.0,9.820283882783883,Afewerki Zeru,M
11,55.0,10.805396700190625,Afewerki Zeru,M
12,60.0,11.782014224935859,Afewerki Zeru,M
13,65.0,12.763440860215056,Afewerki Zeru,M
14,70.0,13.753289691198836,Afewerki Zeru,M
15,75.0,14.728512784044995,Afewerki Zeru,M
16,80.0,15.71142508974739,Afewerki Zeru,M
17,85.0,16.70649678986062,Afewerki Zeru,M
18,90.0,17.681480289621884,Afewerki Zeru,M
19,95.0,18.631205451062897,Afewerki Zeru,M
20,100.0,19.55725144235172,Afewerki Zeru,M
21,105.0,20.460957253770413,Afewerki Zeru,M
22,110.0,21.344159230501795,Afewerki Zeru,M
23,115.0,22.209557149362478,Afewerki Zeru,M
24,120.0,23.059553416232117,Afewerki Zeru,M
25,125.0,23.861799705843026,Afewerki Zeru,M
26,130.0,24.65956599112858,Afewerki Zeru,M
27,135.0,25.412894079200306,Afewerki Zeru,M
0,0.0,0.0,Aidan Reed,M
1,5.0,0.9873942665306257,Aidan Reed,M
2,10.0,1.978427485959696,Aidan Reed,M
3,15.0,2.959993457638207,Aidan Reed,M
4,20.0,3.937758660018901,Aidan Reed,M
5,25.0,4.911125527084009,Aidan Reed,M
6,30.0,5.888526727509778,Aidan Reed,M
7,35.0,6.878619595398652,Aidan Reed,M
8,40.0,7.868538250915449,Aidan Reed,M
9,45.0,8.878914828203655,Aidan Reed,M
10,50.0,9.865275639555831,Aidan Reed,M
11,55.0,10.853567660247956,Aidan Reed,M
12,60.0,11.828976388168137,Aidan Reed,M
13,65.0,12.799890013910005,Aidan Reed,M
14,70.0,13.781222320637733,Aidan Reed,M
15,75.0,14.75580679646247,Aidan Reed,M
16,80.0,15.725680870997966,Aidan Reed,M
17,85.0,16.707323489756323,Aidan Reed,M
18,90.0,17.664190380256862,Aidan Reed,M
19,95.0,18.594337012328218,Aidan Reed,M
20,100.0,19.516822487390822,Aidan Reed,M
21,105.0,20.42547046212482,Aidan Reed,M
22,110.0,21.29800679249485,Aidan Reed,M
23,115.0,22.12835099959748,Aidan Reed,M
24,120.0,22.93339594794043,Aidan Reed,M
25,125.0,23.696059088379624,Aidan Reed,M
26,130.0,24.486251182911992,Aidan Reed,M
27,135.0,25.301383751198795,Aidan Reed,M
0,0.0,0.0,Alan Peterson,M
1,5.0,0.9507812252400725,Alan Peterson,M
2,10.0,1.9257077774162052,Alan Peterson,M
3,15.0,2.890792222400771,Alan Peterson,M
4,20.0,3.852436953247669,Alan Peterson,M
5,25.0,4.809737899368662,Alan Peterson,M
6,30.0,5.761839852913206,Alan Peterson,M
7,35.0,6.719215761530097,Alan Peterson,M
8,40.0,7.683600167509584,Alan Peterson,M
9,45.0,8.66207303868491,Alan Peterson,M
10,50.0,9.62295652173913,Alan Peterson,M
11,55.0,10.58105371435919,Alan Peterson,M
12,60.0,11.536268529346692,Alan Peterson,M
13,65.0,12.489040615129374,Alan Peterson,M
14,70.0,13.443827356394795,Alan Peterson,M
15,75.0,14.398091712671922,Alan Peterson,M
16,80.0,15.354815074384378,Alan Peterson,M
17,85.0,16.31758495976019,Alan Peterson,M
18,90.0,17.288619052171974,Alan Peterson,M
19,95.0,18.244056699720314,Alan Peterson,M
20,100.0,19.196112460951056,Alan Peterson,M
21,105.0,20.142398489140696,Alan Peterson,M
22,110.0,21.086737425592894,Alan Peterson,M
23,115.0,22.031753569506442,Alan Peterson,M
24,120.0,22.981511381264443,Alan Peterson,M
25,125.0,23.931180753402977,Alan Peterson,M
26,130.0,24.909643674403398,Alan Peterson,M
27,135.0,25.852937492170863,Alan Peterson,M
0,0.0,0.0,Alberto Mena,M
1,5.0,0.924271366073079,Alberto Mena,M
2,10.0,1.8623313190769906,Alberto Mena,M
3,15.0,2.7964103521214385,Alberto Mena,M
4,20.0,3.7303895618596834,Alberto Mena,M
5,25.0,4.665917813348311,Alberto Mena,M
6,30.0,5.601383996758205,Alberto Mena,M
7,35.0,6.533986907827381,Alberto Mena,M
8,40.0,7.468679599499374,Alberto Mena,M
9,45.0,8.410279843690912,Alberto Mena,M
10,50.0,9.350114771387803,Alberto Mena,M
11,55.0,10.280623953358555,Alberto Mena,M
12,60.0,11.209542290396106,Alberto Mena,M
13,65.0,12.132983779474442,Alberto Mena,M
14,70.0,13.052538550618639,Alberto Mena,M
15,75.0,13.96678247089657,Alberto Mena,M
16,80.0,14.861596232937954,Alberto Mena,M
17,85.0,15.768200684703245,Alberto Mena,M
18,90.0,16.689762661646245,Alberto Mena,M
19,95.0,17.611920611061688,Alberto Mena,M
20,100.0,18.538956197576887,Alberto Mena,M
21,105.0,19.46223509681354,Alberto Mena,M
22,110.0,20.369758956875412,Alberto Mena,M
23,115.0,21.264874328615093,Alberto Mena,M
24,120.0,22.15785341104702,Alberto Mena,M
25,125.0,23.063919209022465,Alberto Mena,M
26,130.0,23.97100353762888,Alberto Mena,M
27,135.0,24.91721937969806,Alberto Mena,M
0,0.0,0.0,Alex Norstrom,M
1,5.0,0.9947279419078883,Alex Norstrom,M
2,10.0,1.9969264691143556,Alex Norstrom,M
3,15.0,2.973472642645575,Alex Norstrom,M
4,20.0,3.9592125156116476,Alex Norstrom,M
5,25.0,4.92454831865235,Alex Norstrom,M
6,30.0,5.892896351307717,Alex Norstrom,M
7,35.0,6.866246794143429,Alex Norstrom,M
8,40.0,7.847302252488214,Alex Norstrom,M
9,45.0,8.839218284200067,Alex Norstrom,M
10,50.0,9.797172203905657,Alex Norstrom,M
11,55.0,10.753119116755482,Alex Norstrom,M
12,60.0,11.705485312292044,Alex Norstrom,M
13,65.0,12.648237430342494,Alex Norstrom,M
14,70.0,13.58812098417176,Alex Norstrom,M
15,75.0,14.52585776668746,Alex Norstrom,M
16,80.0,15.453539687404229,Alex Norstrom,M
17,85.0,16.387992602984312,Alex Norstrom,M
18,90.0,17.323813234236393,Alex Norstrom,M
19,95.0,18.220179412025935,Alex Norstrom,M
20,100.0,19.106216263277034,Alex Norstrom,M
21,105.0,19.976841372105174,Alex Norstrom,M
22,110.0,20.84660655785232,Alex Norstrom,M
23,115.0,21.69050413592667,Alex Norstrom,M
24,120.0,22.525767467703847,Alex Norstrom,M
25,125.0,23.357864437740442,Alex Norstrom,M
26,130.0,24.193880460818978,Alex Norstrom,M
27,135.0,25.047552332289435,Alex Norstrom,M
0,0.0,0.0,Alexander Burks,M
1,5.0,0.9150526155253925,Alexander Burks,M
2,10.0,1.8477136805382508,Alexander Burks,M
3,15.0,2.783421208623218,Alexander Burks,M
4,20.0,3.7303538057077694,Alexander Burks,M
5,25.0,4.672267067142231,Alexander Burks,M
6,30.0,5.619487277111491,Alexander Burks,M
7,35.0,6.569103378527859,Alexander Burks,M
8,40.0,7.523009075802121,Alexander Burks,M
9,45.0,8.48628943802826,Alexander Burks,M
10,50.0,9.443659974154507,Alexander Burks,M
11,55.0,10.38720095318722,Alexander Burks,M
12,60.0,11.332052462764775,Alexander Burks,M
13,65.0,12.283532536520585,Alexander Burks,M
14,70.0,13.235024811909717,Alexander Burks,M
15,75.0,14.191994465930888,Alexander Burks,M
16,80.0,15.138591857768615,Alexander Burks,M
17,85.0,16.104430684333792,Alexander Burks,M
18,90.0,17.065804416403783,Alexander Burks,M
19,95.0,18.01217204843592,Alexander Burks,M
20,100.0,18.95818617558022,Alexander Burks,M
21,105.0,19.900933169950044,Alexander Burks,M
22,110.0,20.82426084553744,Alexander Burks,M
23,115.0,21.73519079345851,Alexander Burks,M
24,120.0,22.668196535789505,Alexander Burks,M
25,125.0,23.60032107684233,Alexander Burks,M
26,130.0,24.555016760503793,Alexander Burks,M
27,135.0,25.527835251519466,Alexander Burks,M
0,0.0,0.0,Alexander Taylor,M
1,5.0,0.9109403941335439,Alexander Taylor,M
2,10.0,1.8398858100350637,Alexander Taylor,M
3,15.0,2.767899097316681,Alexander Taylor,M
4,20.0,3.6937478794608434,Alexander Taylor,M
5,25.0,4.61080340839927,Alexander Taylor,M
6,30.0,5.523735621690706,Alexander Taylor,M
7,35.0,6.435583753263312,Alexander Taylor,M
8,40.0,7.342779013161849,Alexander Taylor,M
9,45.0,8.25226539225422,Alexander Taylor,M
10,50.0,9.174060427413412,Alexander Taylor,M
11,55.0,10.05843983353502,Alexander Taylor,M
12,60.0,10.943891856792893,Alexander Taylor,M
13,65.0,11.831528172348486,Alexander Taylor,M
14,70.0,12.700994953136265,Alexander Taylor,M
15,75.0,13.582361840348847,Alexander Taylor,M
16,80.0,14.469438301636444,Alexander Taylor,M
17,85.0,15.364226557048813,Alexander Taylor,M
18,90.0,16.277324582924436,Alexander Taylor,M
0,0.0,0.0,Andrew Bowman,M
1,5.0,0.9481668773704173,Andrew Bowman,M
2,10.0,1.9225464363553564,Andrew Bowman,M
3,15.0,2.8814105632679112,Andrew Bowman,M
4,20.0,3.838378361136806,Andrew Bowman,M
5,25.0,4.786480348243012,Andrew Bowman,M
6,30.0,5.737984052860638,Andrew Bowman,M
7,35.0,6.685750315258512,Andrew Bowman,M
8,40.0,7.636724833921363,Andrew Bowman,M
9,45.0,8.590005083238022,Andrew Bowman,M
10,50.0,9.534653155688996,Andrew Bowman,M
11,55.0,10.478467234123343,Andrew Bowman,M
12,60.0,11.425147817335514,Andrew Bowman,M
13,65.0,12.36817639298951,Andrew Bowman,M
14,70.0,13.313578680203046,Andrew Bowman,M
15,75.0,14.259606431187535,Andrew Bowman,M
16,80.0,15.18793382870073,Andrew Bowman,M
17,85.0,16.101107097759375,Andrew Bowman,M
0,0.0,0.0,Andrew Colley,M
1,5.0,0.9934103778270803,Andrew Colley,M
2,10.0,2.000201193749581,Andrew Colley,M
3,15.0,3.0060770196182047,Andrew Colley,M
4,20.0,3.99689543562983,Andrew Colley,M
5,25.0,4.977416086544432,Andrew Colley,M
6,30.0,6.010931047645488,Andrew Colley,M
7,35.0,7.052271617000489,Andrew Colley,M
8,40.0,8.099158548933348,Andrew Colley,M
9,45.0,9.144863037328365,Andrew Colley,M
10,50.0,10.180505540166205,Andrew Colley,M
11,55.0,11.220255277710152,Andrew Colley,M
12,60.0,12.259651286267257,Andrew Colley,M
13,65.0,13.288818485485036,Andrew Colley,M
14,70.0,14.32165714678962,Andrew Colley,M
15,75.0,15.357041202402026,Andrew Colley,M
16,80.0,16.404418760350964,Andrew Colley,M
17,85.0,17.450986468340048,Andrew Colley,M
18,90.0,18.4721988913153,Andrew Colley,M
19,95.0,19.480094070216694,Andrew Colley,M
0,0.0,0.0,Andrew McCann,M
1,5.0,0.9126308104161596,Andrew McCann,M
2,10.0,1.8460051144514438,Andrew McCann,M
3,15.0,2.7805531331755327,Andrew McCann,M
4,20.0,3.7298569157392687,Andrew McCann,M
5,25.0,4.671538317406783,Andrew McCann,M
6,30.0,5.615078613373744,Andrew McCann,M
7,35.0,6.566178107016818,Andrew McCann,M
8,40.0,7.5220736106234245,Andrew McCann,M
9,45.0,8.484821111720489,Andrew McCann,M
10,50.0,9.439416241270239,Andrew McCann,M
11,55.0,10.378870902088487,Andrew McCann,M
12,60.0,11.32026596918035,Andrew McCann,M
13,65.0,12.262837901038257,Andrew McCann,M
14,70.0,13.19909176323207,Andrew McCann,M
15,75.0,14.136931642437366,Andrew McCann,M
16,80.0,15.064706245371514,Andrew McCann,M
17,85.0,15.990403604048383,Andrew McCann,M
18,90.0,16.917034749034748,Andrew McCann,M
19,95.0,17.78778264882326,Andrew McCann,M
20,100.0,18.656613403706174,Andrew McCann,M
21,105.0,19.52412976967038,Andrew McCann,M
22,110.0,20.38133536516537,Andrew McCann,M
23,115.0,21.22777135444573,Andrew McCann,M
24,120.0,22.075163774278817,Andrew McCann,M
25,125.0,22.93713366279738,Andrew McCann,M
26,130.0,23.768542058140817,Andrew McCann,M
27,135.0,24.642576964222034,Andrew McCann,M
0,0.0,0.0,Austin Bogina,M
1,5.0,0.9678355969932573,Austin Bogina,M
2,10.0,1.9424820459493712,Austin Bogina,M
3,15.0,2.914865346598827,Austin Bogina,M
4,20.0,3.8874659577227337,Austin Bogina,M
5,25.0,4.8508884469818465,Austin Bogina,M
6,30.0,5.811751520973424,Austin Bogina,M
7,35.0,6.774101412066752,Austin Bogina,M
8,40.0,7.741850021000936,Austin Bogina,M
9,45.0,8.72218394198904,Austin Bogina,M
10,50.0,9.69091317461336,Austin Bogina,M
11,55.0,10.65530888030888,Austin Bogina,M
12,60.0,11.622181360689055,Austin Bogina,M
13,65.0,12.582031125680277,Austin Bogina,M
14,70.0,13.540539674400717,Austin Bogina,M
15,75.0,14.49531971412308,Austin Bogina,M
16,80.0,15.441971733450847,Austin Bogina,M
17,85.0,16.39173875570594,Austin Bogina,M
18,90.0,17.33419847328244,Austin Bogina,M
19,95.0,18.24897463162692,Austin Bogina,M
20,100.0,19.159478071765133,Austin Bogina,M
21,105.0,20.0637323943662,Austin Bogina,M
22,110.0,20.944014084507042,Austin Bogina,M
23,115.0,21.817697569494978,Austin Bogina,M
24,120.0,22.688128714306423,Austin Bogina,M
25,125.0,23.54625975869411,Austin Bogina,M
26,130.0,24.29976475620188,Austin Bogina,M
27,135.0,24.94133875106929,Austin Bogina,M
0,0.0,0.0,Awet Beraki,M
1,5.0,0.9973735828983676,Awet Beraki,M
2,10.0,1.9988983107431393,Awet Beraki,M
3,15.0,2.996210232372594,Awet Beraki,M
4,20.0,3.9877383745910038,Awet Beraki,M
5,25.0,4.970297353942888,Awet Beraki,M
6,30.0,5.980751078748652,Awet Beraki,M
7,35.0,6.987152824366027,Awet Beraki,M
8,40.0,8.006786938605908,Awet Beraki,M
9,45.0,9.044274860485444,Awet Beraki,M
10,50.0,10.05164365548981,Awet Beraki,M
11,55.0,11.037758750779123,Awet Beraki,M
12,60.0,12.021658776992412,Awet Beraki,M
13,65.0,12.994358342519941,Awet Beraki,M
14,70.0,13.955808364044223,Awet Beraki,M
15,75.0,14.914087700808025,Awet Beraki,M
16,80.0,15.87394796633492,Awet Beraki,M
17,85.0,16.86086611832326,Awet Beraki,M
18,90.0,17.81589521308571,Awet Beraki,M
19,95.0,18.73909588287435,Awet Beraki,M
20,100.0,19.631052832740423,Awet Beraki,M
21,105.0,20.50933979335707,Awet Beraki,M
22,110.0,21.37381667705912,Awet Beraki,M
23,115.0,22.221267664754443,Awet Beraki,M
24,120.0,23.058020568986244,Awet Beraki,M
25,125.0,23.859409643381863,Awet Beraki,M
26,130.0,24.67423478426776,Awet Beraki,M
27,135.0,25.485017871059632,Awet Beraki,M
0,0.0,0.0,Ben Olson,M
1,5.0,0.9960159362549802,Ben Olson,M
2,10.0,1.995834027662056,Ben Olson,M
3,15.0,2.991602496016994,Ben Olson,M
4,20.0,3.956064793983416,Ben Olson,M
5,25.0,4.912082311343293,Ben Olson,M
6,30.0,5.877605592963691,Ben Olson,M
7,35.0,6.832517793594306,Ben Olson,M
8,40.0,7.7926977817668925,Ben Olson,M
9,45.0,8.76507688806528,Ben Olson,M
10,50.0,9.72140390889797,Ben Olson,M
11,55.0,10.672960964773088,Ben Olson,M
12,60.0,11.627089502340242,Ben Olson,M
13,65.0,12.581365037988364,Ben Olson,M
14,70.0,13.5264458415439,Ben Olson,M
15,75.0,14.453228413700552,Ben Olson,M
16,80.0,15.365173467227246,Ben Olson,M
17,85.0,16.272925499697152,Ben Olson,M
18,90.0,17.168988662643127,Ben Olson,M
0,0.0,0.0,Benjamin Decker,M
1,5.0,0.9337068160597571,Benjamin Decker,M
2,10.0,1.8770218390081188,Benjamin Decker,M
3,15.0,2.832652540209344,Benjamin Decker,M
4,20.0,3.7891616193815745,Benjamin Decker,M
5,25.0,4.737054429701535,Benjamin Decker,M
6,30.0,5.681101990753844,Benjamin Decker,M
7,35.0,6.631338016975555,Benjamin Decker,M
8,40.0,7.5850580193927835,Benjamin Decker,M
9,45.0,8.54237071172555,Benjamin Decker,M
10,50.0,9.495346269127623,Benjamin Decker,M
11,55.0,10.446474113746493,Benjamin Decker,M
12,60.0,11.406739837136696,Benjamin Decker,M
13,65.0,12.365971716916068,Benjamin Decker,M
14,70.0,13.318484170131116,Benjamin Decker,M
15,75.0,14.274299965274489,Benjamin Decker,M
16,80.0,15.222483104356378,Benjamin Decker,M
17,85.0,16.179833747872756,Benjamin Decker,M
18,90.0,17.157172861507128,Benjamin Decker,M
19,95.0,18.11106547017189,Benjamin Decker,M
20,100.0,19.058723618406567,Benjamin Decker,M
21,105.0,20.002302498522045,Benjamin Decker,M
22,110.0,20.93574784529699,Benjamin Decker,M
23,115.0,21.851884606001462,Benjamin Decker,M
24,120.0,22.774345549738218,Benjamin Decker,M
25,125.0,23.67042195215707,Benjamin Decker,M
26,130.0,24.55705253205696,Benjamin Decker,M
27,135.0,25.425252181797575,Benjamin Decker,M
0,0.0,0.0,Benjamin Kendell,M
1,5.0,0.9913095198757559,Benjamin Kendell,M
2,10.0,1.9980198684387163,Benjamin Kendell,M
3,15.0,3.0075647941060386,Benjamin Kendell,M
4,20.0,3.9942770688067357,Benjamin Kendell,M
5,25.0,4.976397027531346,Benjamin Kendell,M
6,30.0,5.988120549424589,Benjamin Kendell,M
7,35.0,6.985081569591654,Benjamin Kendell,M
8,40.0,7.985854879065889,Benjamin Kendell,M
9,45.0,9.002778685845048,Benjamin Kendell,M
10,50.0,9.983491337038247,Benjamin Kendell,M
11,55.0,10.967937778944606,Benjamin Kendell,M
12,60.0,11.94651534422594,Benjamin Kendell,M
13,65.0,12.910521077471346,Benjamin Kendell,M
14,70.0,13.8656084992684,Benjamin Kendell,M
15,75.0,14.814427451971689,Benjamin Kendell,M
16,80.0,15.764649954045574,Benjamin Kendell,M
17,85.0,16.730763005406104,Benjamin Kendell,M
18,90.0,17.668465024509047,Benjamin Kendell,M
19,95.0,18.594214085028867,Benjamin Kendell,M
20,100.0,19.507557509333974,Benjamin Kendell,M
21,105.0,20.39788301160553,Benjamin Kendell,M
22,110.0,21.271705020920503,Benjamin Kendell,M
23,115.0,22.145936834634494,Benjamin Kendell,M
24,120.0,23.033355192559913,Benjamin Kendell,M
25,125.0,23.927596279957076,Benjamin Kendell,M
26,130.0,24.856215645476848,Benjamin Kendell,M
27,135.0,25.772063298843577,Benjamin Kendell,M
0,0.0,0.0,Benjamin Payne,M
1,5.0,0.9455668673369686,Benjamin Payne,M
2,10.0,1.9234412254629778,Benjamin Payne,M
3,15.0,2.8787493645144893,Benjamin Payne,M
4,20.0,3.834762648643479,Benjamin Payne,M
5,25.0,4.78316712951275,Benjamin Payne,M
6,30.0,5.733927778130355,Benjamin Payne,M
7,35.0,6.683543102903042,Benjamin Payne,M
8,40.0,7.63461782630777,Benjamin Payne,M
9,45.0,8.591023878784004,Benjamin Payne,M
10,50.0,9.535095630539574,Benjamin Payne,M
11,55.0,10.475830672441592,Benjamin Payne,M
12,60.0,11.422318028762941,Benjamin Payne,M
13,65.0,12.367460943664195,Benjamin Payne,M
14,70.0,13.319976864496642,Benjamin Payne,M
15,75.0,14.283037601691115,Benjamin Payne,M
16,80.0,15.245581785345717,Benjamin Payne,M
17,85.0,16.21615520512988,Benjamin Payne,M
18,90.0,17.19454463480613,Benjamin Payne,M
19,95.0,18.16040253351767,Benjamin Payne,M
20,100.0,19.12372643912379,Benjamin Payne,M
21,105.0,20.07912382655342,Benjamin Payne,M
22,110.0,21.03655615782176,Benjamin Payne,M
23,115.0,21.981974032522373,Benjamin Payne,M
24,120.0,22.939051630608205,Benjamin Payne,M
25,125.0,23.88211279989951,Benjamin Payne,M
26,130.0,24.85101001913038,Benjamin Payne,M
27,135.0,25.81140210795273,Benjamin Payne,M
0,0.0,0.0,Benjamin Schneiderman,M
1,5.0,0.9218289085545722,Benjamin Schneiderman,M
2,10.0,1.8785638859556495,Benjamin Schneiderman,M
3,15.0,2.8334658566839477,Benjamin Schneiderman,M
4,20.0,3.788009928085025,Benjamin Schneiderman,M
5,25.0,4.73754068830389,Benjamin Schneiderman,M
6,30.0,5.6821897993836865,Benjamin Schneiderman,M
7,35.0,6.632065580020971,Benjamin Schneiderman,M
8,40.0,7.586512131439852,Benjamin Schneiderman,M
9,45.0,8.555740650008165,Benjamin Schneiderman,M
10,50.0,9.523411317864095,Benjamin Schneiderman,M
11,55.0,10.475721411883564,Benjamin Schneiderman,M
12,60.0,11.422310505738428,Benjamin Schneiderman,M
13,65.0,12.368402788731506,Benjamin Schneiderman,M
14,70.0,13.316371821698054,Benjamin Schneiderman,M
15,75.0,14.263458656007993,Benjamin Schneiderman,M
16,80.0,15.200726157313218,Benjamin Schneiderman,M
17,85.0,16.14346778081311,Benjamin Schneiderman,M
18,90.0,17.103925523661754,Benjamin Schneiderman,M
19,95.0,18.034989416012948,Benjamin Schneiderman,M
20,100.0,18.968870626322996,Benjamin Schneiderman,M
21,105.0,19.90968976442172,Benjamin Schneiderman,M
22,110.0,20.8468431899082,Benjamin Schneiderman,M
23,115.0,21.77106249615928,Benjamin Schneiderman,M
24,120.0,22.688897714774534,Benjamin Schneiderman,M
25,125.0,23.607771575783598,Benjamin Schneiderman,M
26,130.0,24.550945932968407,Benjamin Schneiderman,M
27,135.0,25.50720863766275,Benjamin Schneiderman,M
0,0.0,0.0,Biya Simbassa,M
1,5.0,0.9951899154088572,Biya Simbassa,M
2,10.0,1.9982612766242016,Biya Simbassa,M
3,15.0,3.0068658863532334,Biya Simbassa,M
4,20.0,3.9877067939580204,Biya Simbassa,M
5,25.0,4.971215002294931,Biya Simbassa,M
6,30.0,5.9946377950066605,Biya Simbassa,M
7,35.0,7.008812695789873,Biya Simbassa,M
8,40.0,8.042189520780175,Biya Simbassa,M
9,45.0,9.088829623551133,Biya Simbassa,M
10,50.0,10.11543628785008,Biya Simbassa,M
